Instance,Income
177855,103885.40376354568
177856,153669.73566717375
177857,85371.1834723968
177858,131855.4738095589
177859,40649.829689396545
177860,118671.47726234049
177861,60235.43242326286
177862,142349.14988272358
177863,99719.73953954317
177864,101688.77665810287
177865,102358.89949334599
177866,179563.6425442584
177867,104175.95899598952
177868,114397.95618724264
177869,148169.92529318482
177870,120890.27743886411
177871,130572.92558396421
177872,92407.65823069122
177873,106855.16076015122
177874,145113.3588775266
177875,114113.97472534608
177876,39305.29133416992
177877,168035.25278466102
177878,105954.27557445504
177879,91462.45541627984
177880,161162.73669467587
177881,122418.78829273675
177882,66586.24646465946
177883,101857.41808274575
177884,30670.367585239
177885,93549.97118081804
177886,110049.41821906716
177887,94170.69171579555
177888,128750.27270465437
177889,120972.36413800064
177890,229432.07096408494
177891,14030.098365545273
177892,106446.91542900167
177893,118535.90335021168
177894,164387.33319265395
177895,15236.512095517479
177896,150134.54253344703
177897,49049.86889666598
177898,69647.24570170697
177899,89147.71325616259
177900,180125.21334472112
177901,91526.35696601309
177902,108435.27731268853
177903,58781.46103244927
177904,190159.1310873907
177905,108423.22695706505
177906,224339.43505786918
177907,87172.08794357348
177908,122526.0422333423
177909,53067.93803375773
177910,138439.11183082964
177911,183118.9540092023
177912,92803.49518193118
177913,109346.1570587242
177914,96282.00368627999
177915,160055.4256750727
177916,112616.38894683588
177917,56604.96842271555
177918,53718.51666657254
177919,94506.97205356322
177920,127618.88311440032
177921,107686.59117072262
177922,96191.34657821711
177923,229561.60732158087
177924,152536.0248230882
177925,85437.002816258
177926,109541.37362302188
177927,159796.11844099313
177928,64049.59546476789
177929,150562.68705519196
177930,138050.08566821553
177931,164724.86672416888
177932,86905.78252816759
177933,203459.06803649012
177934,58250.87637818325
177935,52809.995743693784
177936,48591.083187548444
177937,172513.7093053162
177938,70119.25934886839
177939,63250.43522264436
177940,78977.3898270959
177941,170337.92353114486
177942,84627.24414134677
177943,102127.65262688417
177944,71381.07967987005
177945,169744.17448662035
177946,152431.57524545584
177947,74767.90185589995
177948,65949.43217566982
177949,116770.19320048299
177950,87240.38986814581
177951,79787.88928130455
177952,29187.36812705081
177953,164138.6554976795
177954,105091.01662927866
177955,170197.49973759614
177956,168581.69790903293
177957,84994.9284243565
177958,130584.56892749015
177959,154244.8921586778
177960,149095.5634339666
177961,102857.56283350103
177962,91363.09553039912
177963,110528.78946488723
177964,88698.6743966341
177965,84828.18115001451
177966,222658.08740810305
177967,82637.45152245648
177968,90183.24012287986
177969,110429.16566534247
177970,117742.16216692515
177971,60794.60455790162
177972,172037.81841810793
177973,96746.32586236857
177974,142308.38813441247
177975,128375.3638353534
177976,106553.51364995912
177977,137504.80551801436
177978,51740.865065081045
177979,95272.32852624264
177980,113842.00608990341
177981,132850.36071152613
177982,106723.42596095148
177983,73446.5844949903
177984,79798.7496600002
177985,132372.26771647204
177986,120830.79068612959
177987,64511.10014582425
177988,165181.50828180276
177989,101558.06800717115
177990,173996.06227100827
177991,128883.22684349678
177992,80747.54598034732
177993,135482.4820919456
177994,185890.0784433838
177995,59652.38094713632
177996,91109.06960945576
177997,168735.83966938034
177998,153069.6752050519
177999,93727.56342550647
178000,58841.65306650847
178001,221767.1952937115
178002,103236.41849724948
178003,60360.56448934041
178004,159226.10692591406
178005,67260.76713436563
178006,178540.6312867049
178007,56544.981606409885
178008,30801.936226913705
178009,98360.12938188482
178010,46425.922522870824
178011,108998.76051078085
178012,87262.64194299653
178013,71861.98589844536
178014,111863.13478445262
178015,99054.41588599142
178016,166102.48183782678
178017,82754.43363515474
178018,94623.62642959505
178019,64127.63985777646
178020,45761.58824890666
178021,132799.23900996707
178022,99926.5570821045
178023,74351.34704900999
178024,83344.53867560066
178025,181511.13073693123
178026,102935.20472300239
178027,146814.4586171806
178028,18148.007527603768
178029,204849.4261255255
178030,55828.14450661838
178031,93688.50768495817
178032,111229.01770602167
178033,49221.619256640784
178034,203543.38933535665
178035,174027.2766627511
178036,59951.59609556291
178037,167567.35538397264
178038,101284.69764048886
178039,62287.65422994457
178040,85119.64575527236
178041,96855.219848454
178042,57281.9689881932
178043,84379.14717861079
178044,54641.279464831576
178045,112317.34121167473
178046,99155.5078148907
178047,112831.59899102803
178048,107670.12345087714
178049,26608.343785521574
178050,174018.53819147032
178051,51644.184610934
178052,99605.14082029369
178053,101390.89787590038
178054,123262.30041121319
178055,50709.47547395248
178056,65644.66695570294
178057,145223.24141504802
178058,198620.33302832767
178059,139738.62661063578
178060,159346.3932243036
178061,69589.83030688018
178062,103759.06588127557
178063,193317.12552298047
178064,119534.60309647769
178065,116762.6940381322
178066,79969.63395622093
178067,143505.44859880954
178068,155912.79599337652
178069,114658.61693747435
178070,48746.70629823487
178071,76499.85378109757
178072,119577.93618934974
178073,71336.97498524748
178074,173663.5204004068
178075,128213.36505382694
178076,153571.26131785754
178077,145283.281388795
178078,89132.12781745195
178079,143628.8922847109
178080,110608.20113833155
178081,119028.88503977004
178082,54393.747425910085
178083,92657.56287803221
178084,127609.65662278607
178085,86401.4315139139
178086,88067.00585911795
178087,71686.94817221723
178088,43866.90036778804
178089,13696.631071853451
178090,192135.85392081644
178091,138905.3996827174
178092,189632.74283115845
178093,62045.219839085825
178094,128151.32139646634
178095,210460.04778698273
178096,81957.7319950508
178097,91968.14693994448
178098,69995.76184217352
178099,42476.177640392445
178100,154184.6310379058
178101,77639.50369994901
178102,55141.65731146466
178103,135596.74149435665
178104,82041.31211161241
178105,162154.04525996652
178106,146858.96317608282
178107,53610.381303987466
178108,142375.69709596224
178109,125437.06491464283
178110,83417.32115951553
178111,90850.83269334212
178112,110108.03957862686
178113,54896.612901309505
178114,166239.56902315095
178115,47148.16574323643
178116,55729.44389238767
178117,116147.50068185199
178118,137300.96937015373
178119,72011.69731578231
178120,117603.44969680719
178121,75524.10001842957
178122,24781.5201176852
178123,140267.42755705677
178124,161274.11650100537
178125,108359.70005741995
178126,85745.69015841279
178127,47259.17430254258
178128,131619.75580009818
178129,87415.37955988757
178130,97735.46093385853
178131,91133.58720699511
178132,151643.44272028375
178133,169334.19417758845
178134,124847.51095678098
178135,107179.1470155241
178136,67277.85948752798
178137,170241.54386139754
178138,193084.7747372156
178139,56105.3747635223
178140,48918.97419204656
178141,69128.41749113332
178142,108952.82241619378
178143,137558.6189086996
178144,83769.76777784247
178145,111155.40904136747
178146,182735.54015720263
178147,118893.30567104835
178148,132624.7078765938
178149,142566.56597328186
178150,74479.4843580611
178151,133555.94191152416
178152,128536.71520944871
178153,73792.04353982024
178154,85766.08706656564
178155,140218.58429744467
178156,130498.93836438749
178157,132921.5912923431
178158,186953.29297290556
178159,82561.6482342137
178160,85411.00329483766
178161,112430.64771578088
178162,77441.87580002844
178163,139298.29024521075
178164,66319.42085161153
178165,74954.55025836732
178166,70886.4424480265
178167,115402.01141139306
178168,85639.84063749295
178169,163889.53680175357
178170,93558.29304509424
178171,114387.85887030326
178172,88597.91517843679
178173,105296.85908466298
178174,161434.40697214194
178175,93375.97161308583
178176,98188.60050957091
178177,153325.63272120804
178178,66109.11743099615
178179,168409.69861632306
178180,69550.51417832635
178181,112623.95978563558
178182,164749.05511618312
178183,168279.07914276794
178184,102861.25313773379
178185,141084.76091007888
178186,117868.75115514454
178187,108444.66306326725
178188,130107.3699283069
178189,141091.7880205186
178190,102540.55535031669
178191,111476.64644632954
178192,107141.15569266211
178193,75837.31884812191
178194,93052.50615263637
178195,94833.55313054938
178196,96546.62415894121
178197,36339.8336514011
178198,109109.79811103828
178199,100759.27846811619
178200,176248.56723477878
178201,97801.81346817967
178202,109582.74053633865
178203,116433.24128202442
178204,30694.236330557615
178205,113282.91287005786
178206,134478.46579965297
178207,106419.3241704572
178208,95752.43008236401
178209,157116.39244644344
178210,88559.84279304836
178211,98971.70841436647
178212,129994.73044434655
178213,107770.1820426872
178214,91212.01671293098
178215,174723.4485187214
178216,165004.4492641734
178217,97029.8580506891
178218,110290.06713220291
178219,134191.5161846578
178220,147827.0420221081
178221,187725.05539575033
178222,76354.798331948
178223,127082.51999377925
178224,76244.23974133004
178225,129360.55121719651
178226,144234.1887834929
178227,172079.8111978136
178228,101774.68789013103
178229,102307.77453248762
178230,103015.90597715322
178231,77582.06247932557
178232,112561.86005283054
178233,43389.46141261421
178234,5023.658865687437
178235,67588.0664990684
178236,175019.36717797536
178237,155175.81872459315
178238,133798.80064609833
178239,44277.66956782248
178240,159653.81217415538
178241,32217.14605661016
178242,80535.31651298702
178243,127096.69000433572
178244,123345.53377798013
178245,50135.171096990816
178246,114628.7939432403
178247,162148.1933708433
178248,68833.61032147612
178249,59300.33340663463
178250,144023.33366066124
178251,111183.55318604223
178252,134617.5420837188
178253,105044.3377519371
178254,77982.30124788918
178255,153692.17614122294
178256,115799.97627837677
178257,111403.68817821145
178258,88339.57983293664
178259,131124.61987032183
178260,175795.41099105682
178261,45008.76015955862
178262,114112.98889398482
178263,116831.86870309338
178264,146183.34557576012
178265,127435.00737617817
178266,167266.3434628388
178267,174465.17134385929
178268,119751.76341596991
178269,62748.625902290456
178270,24331.942342213355
178271,90264.27242140472
178272,82857.69204504322
178273,140549.2705748966
178274,163036.86876783427
178275,101844.3354270067
178276,151764.45274474658
178277,98175.23343017325
178278,220116.9966977788
178279,122211.01860441547
178280,102511.586188972
178281,109356.05620672554
178282,126725.77864127979
178283,108327.79332374502
178284,69071.42653959338
178285,86486.58347844705
178286,59232.30417662673
178287,-9858.861649919301
178288,54835.55446411949
178289,147427.5918155443
178290,125023.20124549698
178291,119449.63381370809
178292,94251.20611413848
178293,157169.0450582113
178294,97369.23044006526
178295,196873.02623248007
178296,179878.12581784185
178297,63699.61075918749
178298,98130.27950522862
178299,109473.28848336637
178300,13984.639527022839
178301,177779.83692929428
178302,99421.81396382023
178303,128142.41794581804
178304,84308.31246149167
178305,51490.01372638717
178306,113880.03404096793
178307,74552.98608621303
178308,144538.98787425458
178309,124102.6564509878
178310,140626.41032592952
178311,39666.56918415986
178312,62209.84596214909
178313,80605.0414755512
178314,127787.51106998604
178315,99716.14181046281
178316,59476.97137987055
178317,61460.52802563086
178318,103925.96424001176
178319,129241.64395657834
178320,89419.01430152636
178321,54246.79076439887
178322,47545.983618089
178323,135864.32090719137
178324,110150.60475074407
178325,129483.63124586176
178326,184931.1873369664
178327,130436.36894447636
178328,120616.59467794653
178329,62553.09787971713
178330,137733.06404971424
178331,20733.995551257394
178332,94883.98413013574
178333,125734.14301894233
178334,58118.90355342813
178335,121628.2956574997
178336,137682.83860019222
178337,179326.2743452983
178338,103346.12735766731
178339,78024.91183289513
178340,108871.06399269216
178341,130666.61239592172
178342,86471.90016560536
178343,91716.18979900423
178344,104155.37106895354
178345,37347.363298216835
178346,99091.65786675364
178347,125240.70860163309
178348,127441.65830639843
178349,61166.02307128627
178350,106335.66549996939
178351,152322.12876988668
178352,68370.53039188962
178353,110109.31952680554
178354,80133.23176360317
178355,159574.8427771032
178356,98960.16645296756
178357,135783.3396972539
178358,71355.02008669917
178359,46662.65565704927
178360,181565.2358086044
178361,105649.3138213437
178362,132583.23565731104
178363,90202.35594211519
178364,59158.08403039165
178365,73629.04879997205
178366,101032.93488723319
178367,104466.08656019624
178368,137422.62680383679
178369,175865.80074263923
178370,149012.39630701672
178371,117183.02912620269
178372,56165.6827095598
178373,114594.34499283228
178374,137011.02587237768
178375,33932.86108605936
178376,84484.71273911744
178377,38596.64361237548
178378,113556.29724640679
178379,129517.6729578618
178380,133888.93280765228
178381,87266.6538785221
178382,124955.70027986448
178383,137255.33573438227
178384,93349.50056527555
178385,120302.5637206696
178386,113063.90553544648
178387,118319.98777941056
178388,139326.29736369476
178389,97634.03943347186
178390,94270.27128985897
178391,120784.18164816499
178392,23292.222789432853
178393,88291.41851617489
178394,121848.87450305093
178395,132616.4769252101
178396,88596.18608790077
178397,137851.18318039272
178398,67442.93418153934
178399,84289.23257639725
178400,51629.77746544685
178401,139538.35656095482
178402,118225.09717340674
178403,124806.82889737189
178404,74953.2242065901
178405,170458.3501707483
178406,89798.91090035439
178407,73357.5580340894
178408,155222.3556412449
178409,91060.80090568401
178410,162406.41530941334
178411,80603.14512803871
178412,131762.3890520176
178413,128897.85857766494
178414,126214.75773597229
178415,36090.69571129233
178416,149542.6830029525
178417,83547.10970282927
178418,62137.392341308296
178419,31495.17597284075
178420,111683.97176444437
178421,178479.67261983175
178422,64734.17816456873
178423,165907.50749727432
178424,115603.00967542361
178425,137135.31009955425
178426,94982.62223949842
178427,111101.55037366971
178428,72490.99909301102
178429,109556.96539773513
178430,81197.59843215626
178431,25755.918950201944
178432,169731.00276465435
178433,71692.67687479034
178434,65078.10854455549
178435,47064.198788136244
178436,107348.68813906144
178437,100792.45975224115
178438,117035.8444515923
178439,129641.13991285395
178440,113901.40853868797
178441,116089.47127599269
178442,68516.53283247259
178443,155138.4592901785
178444,115342.01922841743
178445,104782.87384192366
178446,120622.1460914556
178447,166311.82707799412
178448,184793.23751490656
178449,94774.2379399063
178450,120340.06405461207
178451,111979.99823684152
178452,142572.83249683026
178453,124971.97846782953
178454,109063.91563674342
178455,144031.56718330458
178456,25842.94846529141
178457,100072.41440060176
178458,108141.58549431898
178459,120584.94891647156
178460,55852.39177833591
178461,69294.23225098755
178462,107273.5852696728
178463,126157.55514823925
178464,4160.845150829293
178465,156718.56295225304
178466,131439.42288609035
178467,130119.92305811215
178468,94186.18328166567
178469,107267.56602018606
178470,80629.50357041787
178471,9185.980921701528
178472,173410.94484106265
178473,100769.13588659279
178474,71080.90310858376
178475,98408.2419597106
178476,90522.55472319108
178477,95860.71202408243
178478,117631.14064297266
178479,90472.41057292838
178480,-9093.15507633984
178481,83781.50096170139
178482,146193.59675869066
178483,84983.03000375349
178484,160006.5760005042
178485,91901.08692151029
178486,166270.11156646255
178487,76648.2133116927
178488,162707.6933065476
178489,132905.2600860549
178490,112865.46948484052
178491,80586.05517091323
178492,99758.84564192034
178493,118749.5337185422
178494,41040.429144944996
178495,158091.03339181747
178496,61696.57019843068
178497,70976.16493151896
178498,60325.7674290156
178499,61087.688071461394
178500,175381.2183998581
178501,128881.76006818842
178502,62395.97441068385
178503,127665.63403512444
178504,224317.43279543705
178505,173371.5219851937
178506,124869.93423038162
178507,132115.4484153241
178508,63890.39411977306
178509,123685.51645915397
178510,184330.05899099447
178511,136592.75758240558
178512,115005.02255445533
178513,87964.63884998951
178514,123477.4896658631
178515,75816.88193327934
178516,86545.18178727292
178517,172918.282148893
178518,-9188.266746710055
178519,93885.39975192212
178520,155525.73342927638
178521,84535.38455687091
178522,150511.36552087683
178523,101537.14174873475
178524,111534.50273003336
178525,201324.3279368896
178526,175695.35276876576
178527,146188.59983183816
178528,106819.49125892762
178529,114974.24876861274
178530,114689.21791192051
178531,61717.55948226992
178532,60442.76931522507
178533,177258.68237059098
178534,112307.53062647488
178535,192180.97144487407
178536,130569.47736155987
178537,56547.25367335975
178538,80211.22179194912
178539,150284.78915247787
178540,84223.31718583964
178541,158576.684576069
178542,117258.47965228464
178543,160425.91507387627
178544,140973.7039799299
178545,187259.63352677133
178546,125655.18200143799
178547,102535.75647644978
178548,130067.02369505912
178549,51861.32975292206
178550,194680.2088761935
178551,74908.96464612056
178552,69615.3548945142
178553,118211.64426595904
178554,158684.02240458596
178555,78525.71140848007
178556,73446.69255942944
178557,42687.94549329858
178558,85106.07921135612
178559,48416.189256452955
178560,72846.43527649716
178561,74215.4115225561
178562,138455.3992487397
178563,169836.6785022542
178564,125526.33361080755
178565,127005.75392410811
178566,46418.420405955054
178567,73692.33433136251
178568,129329.46860604174
178569,103519.92334216833
178570,71879.22754728235
178571,49315.26581998635
178572,135067.27175622527
178573,127118.68381629512
178574,86921.83106957003
178575,157150.97985681053
178576,133278.0641389815
178577,128291.72239421122
178578,74335.15742862504
178579,102297.81393058226
178580,140716.64912820235
178581,113254.48064414319
178582,50571.1693233056
178583,85318.65151536372
178584,151797.88742802665
178585,59702.24744152557
178586,74790.56255666539
178587,74117.01450311393
178588,51494.72116994206
178589,87961.57258208375
178590,106515.49221710581
178591,154764.1894325195
178592,85555.8485168498
178593,70917.32357546594
178594,113583.77072851174
178595,94432.34687101748
178596,106362.36244049575
178597,55315.837321578525
178598,71127.6372293504
178599,172056.55570188444
178600,105851.25542106107
178601,116743.24559108634
178602,118445.57822357863
178603,74907.01330335811
178604,157874.462395655
178605,97006.64048099332
178606,2503.512204097584
178607,87139.76272981893
178608,98802.38787205331
178609,101821.47937878035
178610,106458.78355529904
178611,160372.22370423656
178612,98615.341744598
178613,28468.540156593546
178614,86006.2047759099
178615,89644.89745357167
178616,132130.64461222664
178617,121944.66102509946
178618,64493.483182895
178619,100208.66018794943
178620,78544.0431460226
178621,122282.24504428916
178622,128790.1068203384
178623,179834.16887034196
178624,142146.58456198312
178625,146385.18551652413
178626,99988.59429863002
178627,114263.66112129297
178628,127923.07317998447
178629,45800.264049922116
178630,106043.06130728591
178631,197279.82507048175
178632,116612.25567033608
178633,6153.32984604314
178634,48414.637221738696
178635,72678.10801747907
178636,76915.34870957118
178637,81296.0287394058
178638,141652.75798039697
178639,119977.74965884909
178640,39914.392711435445
178641,84843.96380908787
178642,81942.04301086534
178643,89877.13051190414
178644,58150.47169622965
178645,77245.4679279523
178646,90552.27846472617
178647,166929.17393688764
178648,93695.1050531473
178649,49643.704225845635
178650,74692.24899397418
178651,72580.5560082933
178652,3704.954868502915
178653,133510.97669641022
178654,27889.332107444294
178655,49167.19556278549
178656,195041.20154600218
178657,121478.81732632127
178658,86093.3301989222
178659,103299.0838492196
178660,117219.52917615138
178661,103676.32959375251
178662,191256.1855570702
178663,134111.51498206425
178664,82241.31814260781
178665,149172.76891022176
178666,65344.78893491533
178667,59003.856194080785
178668,90958.20503096841
178669,186453.48645469826
178670,117293.96803936735
178671,44311.83001838438
178672,111014.63629082404
178673,145977.98530571628
178674,120726.71036915295
178675,95469.27987549547
178676,136513.33270872012
178677,171947.0985916201
178678,95248.24132699613
178679,120051.21637102403
178680,74979.03962420486
178681,81663.9687819127
178682,96855.13574620616
178683,121240.38883439731
178684,50284.77492251247
178685,184157.60505425278
178686,113659.29966537096
178687,187020.95146993175
178688,145916.81040230393
178689,155715.2735923184
178690,52286.927763553336
178691,42069.65192808956
178692,29315.61086601857
178693,131825.3679141514
178694,50697.88586969115
178695,63444.723971742205
178696,91425.85726198088
178697,95432.39097174443
178698,119586.65800159425
178699,159081.24385828525
178700,95846.48362926673
178701,100593.20258010924
178702,160324.21231633052
178703,113603.24929202441
178704,46622.75972761866
178705,46613.16619209945
178706,78125.14445878379
178707,75333.70938978251
178708,105800.12974509038
178709,130216.24522944633
178710,113856.89958990272
178711,137399.98923604935
178712,104726.21415874083
178713,156583.18252363242
178714,68862.3331509959
178715,65202.91438059695
178716,81220.78194127232
178717,23031.671383807436
178718,74441.77109763492
178719,149960.650497986
178720,129389.45139903016
178721,134693.80230013374
178722,41170.12058740109
178723,142427.7109806938
178724,116404.93496604357
178725,104120.3222351456
178726,134341.94463455118
178727,63336.92269417178
178728,102032.66174738947
178729,181960.40809109528
178730,134007.79864342324
178731,124870.63875462208
178732,164322.94220646378
178733,47865.94117518142
178734,151305.97715507448
178735,112006.65338985808
178736,76044.55681838002
178737,55644.267801781185
178738,138136.59804383293
178739,169083.7313236473
178740,116106.44947373867
178741,64674.645123364404
178742,102695.70633458626
178743,93360.68927008286
178744,156869.19322868157
178745,62961.66135188285
178746,143813.4015757125
178747,136909.50679330155
178748,151299.86099360045
178749,127825.49648701027
178750,131284.71836001892
178751,29394.543234054
178752,71054.03375009354
178753,162410.48003423493
178754,206167.72330577392
178755,91847.47766873706
178756,102786.84162735101
178757,98260.52877601329
178758,131726.9362438582
178759,118334.98633425962
178760,127345.44856904726
178761,92647.45592347253
178762,88184.66524502076
178763,38031.99915739801
178764,132366.71084602457
178765,109009.00057888776
178766,135226.6190588139
178767,172217.65179258212
178768,203042.7454889007
178769,159528.7935281787
178770,86394.21968122013
178771,124931.08409754746
178772,146465.2764732642
178773,136687.25570593495
178774,76191.10796906427
178775,65378.67396035418
178776,73234.94972167164
178777,226002.58581011463
178778,101766.9605327528
178779,64144.699048829265
178780,47188.26392833609
178781,103703.53551880457
178782,205057.70444104634
178783,89128.3891352173
178784,40240.38966246322
178785,85045.73827545624
178786,131654.73680504132
178787,69969.14931609668
178788,81495.78248906229
178789,83902.25174067542
178790,133552.09393001534
178791,10367.768863494508
178792,94719.29623738863
178793,165821.98201899417
178794,169716.96519920323
178795,141181.04221622366
178796,154051.58920464013
178797,122146.44713209104
178798,148534.81828002632
178799,108905.88986352086
178800,94864.62909843307
178801,53302.52640630491
178802,117607.56904663518
178803,161826.32855613902
178804,194234.23201358598
178805,157928.19290067535
178806,112972.17476384435
178807,67541.52947047073
178808,83308.67529611755
178809,145342.21135554463
178810,139682.76271424536
178811,112789.12329862919
178812,108650.07498559542
178813,88096.2762013264
178814,152500.34988638386
178815,112181.0781935053
178816,108625.98954524845
178817,132173.0934243193
178818,111506.79921478778
178819,12013.466650763527
178820,108984.57511840574
178821,134889.67764403485
178822,100153.53556026611
178823,53393.95353130065
178824,115168.33587674052
178825,108067.74576380942
178826,133552.80107611232
178827,148510.20132378954
178828,121999.72041839454
178829,44259.84454149008
178830,118749.74488922022
178831,70447.52070096508
178832,180991.55696082674
178833,129168.33348695561
178834,93655.11375993211
178835,154693.2778764898
178836,182760.74998214096
178837,188434.44757987093
178838,124139.3412980102
178839,68525.3498628214
178840,92969.43759119231
178841,42947.74852767307
178842,98843.21822132263
178843,103242.63900850061
178844,125288.39768435992
178845,163455.15514144767
178846,148699.55780763738
178847,128534.533061984
178848,122507.29674507957
178849,48589.46172095556
178850,120902.33190283645
178851,116920.35611290485
178852,145805.54631434754
178853,67896.84489924647
178854,87994.13468826935
178855,75749.38796243537
178856,128276.24122660514
178857,101952.13945240993
178858,138094.33101982996
178859,152415.81872644555
178860,143755.15351282153
178861,182251.62634377088
178862,107828.57878101431
178863,74984.66821924876
178864,118533.46672911756
178865,99363.62649426889
178866,90292.84479753394
178867,145290.04788121954
178868,125526.69753179513
178869,94337.0800280897
178870,118600.88265395071
178871,23126.311783283018
178872,155465.17214039713
178873,56455.79048534669
178874,145692.788160339
178875,104930.75349176116
178876,39322.91444875486
178877,144456.96698735282
178878,79254.65001394972
178879,83112.83497237507
178880,95746.04942576494
178881,126473.92783472594
178882,92642.83277310245
178883,164790.4753822917
178884,153439.59241225384
178885,80605.88757286221
178886,112990.2523506945
178887,77870.85040329117
178888,149644.4471597243
178889,50081.06305702776
178890,169939.56637011655
178891,132398.0153506128
178892,154910.2974129906
178893,16144.969823882915
178894,115234.97279370856
178895,176306.99016172718
178896,74150.09709896613
178897,78382.13069547061
178898,104960.74031596817
178899,190343.48191072233
178900,151166.0959252119
178901,174346.05709751882
178902,93355.28086112253
178903,76957.46179767046
178904,81119.44463161658
178905,67901.28747215122
178906,151205.7089094976
178907,63899.84380793013
178908,130806.33599241637
178909,90092.02346026432
178910,90470.07759624813
178911,119056.15241341945
178912,62485.55288974196
178913,100661.91486805677
178914,133187.26692480966
178915,39670.48005106859
178916,43594.67511670198
178917,70617.32121405564
178918,88527.65570427105
178919,160199.3212063415
178920,151328.18633648846
178921,147739.58491358068
178922,57702.80734864343
178923,102925.83246396389
178924,123353.10197330173
178925,165996.86009718664
178926,98298.37613749411
178927,111247.8679383453
178928,157796.44064938277
178929,205342.0300242845
178930,61771.12001284771
178931,130357.68577165902
178932,57150.21441003773
178933,110801.53229593206
178934,100439.18752797041
178935,106751.05599926226
178936,170998.0826809164
178937,94029.9859316647
178938,116585.59403687157
178939,141114.56631405652
178940,106403.79252633546
178941,79023.79736423865
178942,94369.74030916952
178943,99772.35725007486
178944,150730.8155817138
178945,157459.84110461082
178946,67190.69597605057
178947,50165.55007851496
178948,173493.9474706957
178949,86749.07812195644
178950,155797.03651540074
178951,59518.24954097252
178952,77076.92559030559
178953,137595.20216982253
178954,132770.84288171493
178955,156751.35268039722
178956,97586.3085705312
178957,94267.97801249754
178958,116771.1069176821
178959,63920.641245825216
178960,58498.35449926928
178961,147827.33969744667
178962,157407.6042856872
178963,159968.07897795364
178964,91814.70373552106
178965,102675.20811174344
178966,149533.28526923154
178967,170754.80797861703
178968,78846.60729951505
178969,194138.9749070136
178970,78670.92206081003
178971,116159.20561883319
178972,156330.9562342828
178973,106322.950321313
178974,130795.53769216035
178975,122291.56683041342
178976,117997.69922222104
178977,104323.52429388743
178978,81754.18137548305
178979,156654.94377351552
178980,145210.7996475771
178981,158004.59947653115
178982,35467.943639984354
178983,82712.0251700338
178984,99768.11862554122
178985,70925.5784810083
178986,63800.40878873225
178987,164708.49440308008
178988,111000.14201528206
178989,47065.28940987773
178990,133393.52856149804
178991,150025.71637038514
178992,87889.74886200484
178993,111984.00970582012
178994,85829.4858385371
178995,39317.000720247626
178996,137596.2186595546
178997,85345.1446933411
178998,115574.56537533179
178999,121033.21496911533
179000,157042.65336940717
179001,9053.925316086039
179002,99536.49128923751
179003,68361.17223356478
179004,117269.63035124633
179005,17806.022045490332
179006,103032.66602129489
179007,51134.290084013715
179008,101805.58453002013
179009,147778.0663887523
179010,121659.74589879625
179011,105270.43031642959
179012,135752.91270841006
179013,131495.48365859874
179014,39895.35199237056
179015,105547.6442925483
179016,77954.87748198118
179017,142908.3017082531
179018,150230.05484007578
179019,213373.17690194305
179020,98251.29756223876
179021,110563.08855323214
179022,78350.0765577443
179023,156369.27753829863
179024,141516.97643599287
179025,169099.0266715428
179026,98352.24877658486
179027,65577.34996158071
179028,154115.5354052363
179029,102678.91451185383
179030,126759.59613659419
179031,184079.70869544055
179032,12487.157897313125
179033,87149.564590035
179034,126053.0660199346
179035,84548.59591683
179036,96877.86683032382
179037,100265.49347450398
179038,40826.48981875554
179039,151171.33623217046
179040,149968.7890415769
179041,37405.92820475716
179042,104080.77390490472
179043,152303.4974119803
179044,58591.283073595725
179045,170792.2353833299
179046,134505.88644452766
179047,135005.2547087185
179048,63963.47504137736
179049,75538.74801067635
179050,53927.79659079574
179051,42576.16468182858
179052,83990.5762918992
179053,78999.61160247028
179054,72777.18461486977
179055,101309.30708572827
179056,152714.85585682653
179057,114262.70461113006
179058,113193.23881784827
179059,101505.1555082053
179060,114578.42483428586
179061,63651.90142375138
179062,111582.56691045966
179063,128866.08561736159
179064,126305.0599812679
179065,81419.40166412387
179066,91027.42864057235
179067,53262.61333907023
179068,91721.28967986628
179069,150487.91314716823
179070,117103.17365792766
179071,105128.928364845
179072,47589.57434665691
179073,135902.70051198918
179074,141585.00921473186
179075,114385.43927622959
179076,115740.78288258892
179077,119395.43858294468
179078,167742.84702814184
179079,156107.25626888406
179080,66047.75469285436
179081,19485.709337466396
179082,45984.23325797543
179083,109012.76290992554
179084,138081.5887349937
179085,129296.67167390417
179086,111085.94433698151
179087,133316.2344053369
179088,126806.4271696927
179089,147256.27778996062
179090,118111.85293472651
179091,104222.67709785514
179092,146621.74794638623
179093,81005.47571707424
179094,80505.83852791134
179095,126690.41720839962
179096,44835.60267194267
179097,109811.32271426264
179098,47715.95624885894
179099,42323.83212739229
179100,157110.69350707624
179101,70895.41047047637
179102,120804.11119956989
179103,91447.98578753602
179104,102969.76503811497
179105,111533.81354555767
179106,167909.56342593022
179107,155329.81703532208
179108,130822.1254367102
179109,81998.93930798396
179110,74642.9554313356
179111,208952.18961518165
179112,111605.98903328646
179113,127601.70127200615
179114,210537.95485727303
179115,87928.62755267136
179116,136293.84816604853
179117,126609.03960096743
179118,73787.70077291131
179119,126222.8034458952
179120,177487.9807919655
179121,109320.1619118955
179122,90032.49267592747
179123,133453.1650091624
179124,49914.9237822406
179125,154022.6368461419
179126,90936.28560463712
179127,136727.6016024584
